shipment_id,fuel_cost,labor_cost,misc_cost
dd5e3a21,94.44,34.88,11.51
23d6a84b,47.54,138.27,8.43
d544b4ed,45.55,44.51,37.98
f9514341,51.22,112.52,25.52
212d6571,43.28,86.22,21.32
f4174ed7,11.9,44.49,12.11
8f51040f,33.37,142.85,6.39
7fbdd169,63.5,89.83,5.56
67ba4865,77.77,92.92,37.28
e03f9a8d,60.39,60.52,43.68
8cfd5dc1,95.31,97.28,30.38
b8ef3bf1,17.12,112.3,10.74
56ec4ff5,83.61,136.88,48.8
209f583a,16.72,20.76,13.53
da46288d,53.65,147.15,35.57
d79cad9f,15.28,93.95,49.64
f8cab0b9,33.6,73.02,42.53
db1263a3,55.23,56.52,38.78
8f8fa42b,48.07,138.58,12.98
653f2f38,63.76,71.17,33.28
43b50f0b,34.95,41.61,38.48
8f873524,26.77,76.42,13.76
e3d1c4af,15.75,60.77,19.48
9478578c,74.18,46.45,33.81
84a4d363,10.98,68.54,44.13
5a705ea0,99.81,103.45,21.73
8dd86445,19.79,100.37,16.15
c5ec48c0,96.34,38.45,49.68
8eaeb7ca,22.56,125.51,40.82
faf1675f,46.57,38.17,49.01
64d71982,32.44,46.91,43.77
b93d66a0,56.74,69.77,20.62
98116bae,18.03,120.07,22.03
3cbcf4f6,30.88,112.72,27.92
81215a38,26.04,69.54,11.57
06360955,64.68,115.12,46.52
72ce5f0a,33.07,122.63,26.54
dc9bcf87,54.84,54.6,43.27
ecbbdb2f,48.87,71.95,13.07
78991f9c,35.95,72.41,17.89
0ed2d9e8,33.61,130.04,30.62
ce975319,38.54,127.64,25.0
ee167d0d,96.54,36.78,16.92
5fbddf4d,78.72,80.86,27.1
40baab49,34.75,128.03,17.49
1baa865f,47.8,69.01,18.48
56b76d5d,98.09,99.44,22.47
2135e846,69.99,51.68,30.47
1c4780d9,51.45,23.02,12.7
d0e2bcad,12.9,141.61,31.31
2f618db5,77.39,87.6,6.5
8e385544,26.19,48.16,33.32
0ce1b8e1,62.06,23.24,42.92
30156a3a,49.71,139.94,7.03
ec2593ea,74.97,81.55,33.39
5ed467ab,34.28,136.95,45.9
509df892,95.76,59.93,29.85
0505a8ad,51.22,42.41,47.05
1ad29572,34.2,52.54,18.07
fb8896a2,35.48,101.96,18.31
8698aa80,31.22,146.93,49.94
68c82556,64.71,46.61,19.82
a0658dbd,73.08,115.8,23.88
3dc2c87c,71.02,72.75,43.39
10d332e0,81.62,109.48,41.65
969c0e2c,21.47,99.96,15.5
8ce9c3a6,65.8,30.01,6.34
6eeb9d11,98.38,30.38,10.03
e27d268c,25.35,46.85,7.53
9a3d8832,56.64,126.04,31.39
14dc4923,18.34,124.77,15.88
6c454c70,40.82,66.08,33.8
7ab53da0,28.09,111.87,41.73
e7635481,66.03,25.81,24.8
7473bb0a,78.25,40.25,15.44
b704bc9c,29.71,101.49,14.09
c48fb795,84.16,117.35,31.2
d105d9f3,33.61,76.43,14.79
3450b1ba,67.58,74.1,32.13
1443692f,24.09,140.16,20.99
bd4ba623,48.01,81.06,7.9
418a983c,11.16,48.16,10.24
ce4e82ad,42.56,56.56,38.98
a9954cfc,93.15,128.64,8.17
c909a791,89.65,57.89,42.94
323abb91,54.1,100.42,34.25
690b8e88,19.73,133.72,46.43
4c0af85a,46.66,60.76,21.79
7cd09080,20.7,103.2,36.46
eb411dcc,37.59,48.19,18.77
c22521d6,10.12,59.16,6.39
aa03736f,15.43,147.39,8.43
0d37c12d,72.28,86.14,6.11
36071b26,93.06,81.99,8.85
b50b5ff5,61.92,87.75,17.48
bd6ba811,43.66,147.21,15.74
1ac752ef,11.14,108.57,25.17
4ed66520,74.03,35.59,37.1
30953bc1,43.68,101.82,47.5
98e73a81,32.53,142.03,9.5
5bd20340,43.4,80.35,25.39
f115168c,11.05,69.92,14.31
a38bd4c9,16.85,99.34,7.2
e37ffb9b,88.31,22.6,35.12
016ea206,17.66,43.6,21.3
e684bb05,90.63,63.45,42.02
a525c655,96.19,144.4,39.18
91cc0fa0,22.62,142.16,34.49
8354c34f,46.7,48.12,38.83
e5dd2a4c,55.8,57.12,5.71
590c8668,70.03,105.32,43.02
6a133ae8,25.85,135.97,13.85
60343ebf,85.05,104.44,40.18
de55e8c0,73.48,67.92,18.78
1a9382f4,88.93,134.28,20.15
5aaa385f,85.06,36.35,5.73
9bc75e34,42.19,64.81,16.2
bb61456c,60.21,28.27,6.12
7222de92,89.24,121.03,43.49
72e97152,57.94,104.36,40.82
b2d2713b,96.96,78.07,25.35
8c4c864f,31.31,118.11,15.05
4f9c5568,95.32,148.93,29.85
15ce8002,48.84,45.74,21.07
6b26c64d,47.83,38.48,7.86
31efdd3b,47.26,99.54,19.88
6e1d5cca,76.01,93.55,24.99
d820fa5f,86.74,107.84,26.56
1221a105,48.02,22.89,15.55
ada3451e,64.99,109.49,43.41
b970b3c0,44.92,125.48,12.69
45b0e7ea,46.42,137.99,45.7
82aa8e4c,64.85,52.62,16.9
3c617daa,10.43,39.38,45.76
ebecae2d,96.42,43.37,41.2
95726bbe,52.97,74.79,28.17
07a512d9,74.32,144.32,8.28
591b1fdf,39.84,146.75,7.15
15f9db1b,21.16,93.62,48.2
7b8378a1,29.87,98.77,46.85
1c5241c1,49.26,128.3,36.44
54837a3d,98.0,70.32,43.06
0af5954d,70.0,98.52,41.8
543ba3eb,80.54,86.82,38.33
d02ef273,66.1,95.34,48.23
104a8c4e,76.92,43.66,12.46
17832b75,98.66,37.07,39.01
5a95ffa1,81.62,94.93,31.33
44890801,92.76,53.64,23.99
9e4b55c2,41.18,57.09,36.72
eb5637ab,17.58,145.52,27.73
ec3a044b,69.33,112.29,35.97
be811f76,55.48,39.07,48.66
9e2f241a,62.27,120.19,25.79
54a5cac5,84.1,142.86,12.59
1b413cef,90.53,36.14,18.3
a4621661,84.74,34.21,37.08
60c0134f,86.13,21.03,38.46
70740223,23.32,36.93,39.39
1c9744af,19.18,94.99,26.61
b17d503e,99.75,148.73,14.6
0186cd3b,68.77,87.65,31.98
72c1d4d5,56.01,41.35,18.7
a5d1c2e9,67.38,144.59,21.73
1dd18493,80.01,128.19,7.77
113d56e1,86.3,80.1,21.85
76608907,70.28,87.63,9.66
cd5c2843,57.92,77.26,9.05
d3b5a97d,87.35,84.91,19.2
74e126c2,61.15,149.01,20.52
dcf83333,27.27,92.98,40.72
5dfdb2b3,31.24,138.66,36.4
14974907,98.14,59.16,32.91
a95c9afd,74.86,20.21,24.43
d58b685d,41.34,80.74,6.44
19f6cad3,24.08,101.22,25.44
632cadfc,78.34,76.37,23.08
45a050f4,84.94,49.91,39.76
ea2c34b4,73.79,43.21,14.33
df905a1b,36.51,37.64,18.17
4a6ebe3d,33.5,113.85,13.0
4eaadc4d,53.27,76.31,35.63
696e1f0e,90.49,87.92,22.35
7599f77f,88.11,73.11,46.05
3ce26bd4,93.82,126.03,31.55
1abb5540,20.74,79.77,30.75
42ef4285,65.38,35.94,48.48
04f67920,61.3,71.81,44.26
062b9156,47.16,131.15,29.4
feb81f26,35.9,130.92,29.78
f3252a34,18.33,30.27,48.78
b697e1d0,88.76,85.91,35.49
4701464c,41.37,66.12,35.69
8cb0cb20,67.09,77.77,25.96
3dd81de7,36.45,99.85,10.71
c9ba46d1,52.49,86.0,13.61
99a32e36,48.19,104.03,44.07
15d2b46d,60.54,106.08,35.82
17137726,63.37,73.7,38.4
ae4f843a,32.53,135.94,49.48
208c3b83,64.54,37.44,7.56
ceac28d0,98.3,135.71,22.33
c653ae8f,53.49,113.15,13.51
600cfad1,96.93,41.85,23.31
fe6d4516,87.11,23.34,44.22
d5f1c368,27.86,101.44,23.71
df906da2,30.67,29.81,8.23
5c4a27c7,20.28,132.99,39.78
1843547a,69.24,105.96,28.83
2548a63e,51.11,32.08,37.64
29f26211,67.55,93.6,17.94
226b9468,12.84,45.84,42.44
f7b888af,35.65,20.16,6.05
c9ffcbf6,62.92,105.39,6.19
e459f6d3,62.73,95.17,49.66
9d3eec2c,97.21,84.88,32.73
9b491e10,59.99,123.14,13.11
d37cf961,16.03,90.83,38.26
7b058bf9,79.17,36.76,24.58
209a8108,86.93,20.96,9.75
a63322f9,31.03,56.12,39.65
0de2e3ab,17.85,83.82,43.8
775e50d5,25.64,29.55,13.93
2c3242b0,57.34,65.04,45.85
be5296f7,93.73,58.95,21.18
33b1d532,43.92,139.54,43.14
ad71d97c,17.16,46.04,11.65
451dc9df,87.55,30.18,48.63
0a54dd37,78.5,118.41,17.32
a17e58e4,48.7,81.97,9.37
2408a316,20.77,62.87,10.12
c9da1c54,50.04,56.29,8.47
c088440c,13.81,56.89,42.75
b9e77617,80.59,112.33,47.59
564b5a55,95.14,36.95,29.56
f2840f2e,40.78,128.77,36.95
a3312d51,24.4,33.56,6.69
77f561d9,85.24,134.76,48.47
f35e37e4,78.75,138.41,47.19
53aa27f2,12.28,34.54,25.63
b6d1d0bd,23.07,84.72,22.66
3a773c62,42.83,138.61,43.17
daa798ac,57.54,125.18,19.81
b4180457,95.03,81.33,30.72
75ac7ca5,81.18,63.02,20.89
fe4cafb4,44.43,55.85,20.22
d36dbd18,26.6,30.72,18.24
53dca529,65.38,71.05,26.1
b42d9cb2,71.26,129.53,39.49
ed431dad,64.13,107.03,44.48
a1f29792,13.97,63.61,7.57
51d8a5ff,18.96,111.8,19.6
4e0dd9c5,49.56,89.34,35.89
462286a8,57.56,146.03,24.79
50c281fc,34.83,21.45,25.73
b8e101e3,12.82,33.48,40.74
e3980a77,12.29,116.18,38.72
6e9de989,50.71,56.22,44.54
db686c37,60.84,22.64,35.98
6fbdf388,38.29,127.32,6.69
18802f58,27.26,27.56,49.39
73f53d30,54.38,33.06,19.49
aabfd32b,98.39,58.4,31.77
3a48786b,65.55,55.23,8.9
75fd1132,34.38,127.23,30.22
c9a495fa,18.5,145.61,47.04
fc35aa59,25.13,103.62,32.08
e91a717a,91.17,136.9,15.63
9a81f435,78.25,27.39,36.51
4c9cfbf7,99.62,149.06,28.92
a4b639d1,12.41,102.88,18.71
bacd0e59,47.88,49.93,44.83
d7f4aa61,42.08,121.19,13.07
265ab30e,79.67,144.23,20.5
61a6f73b,58.31,131.64,41.92
c4e177d9,15.83,123.99,6.88
e93953d7,41.56,78.25,16.65
6e856ff6,75.73,88.34,25.84
a2a87a54,14.91,140.39,26.68
c8f367ce,29.03,149.98,16.02
6dc895fa,24.7,52.43,34.45
375be557,50.38,57.09,37.7
ce269cec,35.91,52.38,14.68
b7a1e0f9,35.41,122.88,12.56
6441c015,80.39,49.23,21.42
959e3902,64.94,118.61,42.33
ebff8407,64.11,127.27,6.73
56847201,33.13,40.17,26.58
2f3f9f2f,37.09,24.69,44.24
64e71119,40.07,102.33,13.92
3076c7c7,46.1,83.17,13.8
16d5b56e,68.3,89.63,6.28
2101f044,84.93,111.19,9.12
c6eca2fb,30.64,30.03,18.43
14356647,88.01,97.44,36.66
d540b7a5,64.83,119.42,22.16
ab338127,96.37,23.53,43.58
bdb827a2,11.03,20.65,33.01
8373b4f0,50.46,54.02,8.26
afac6226,36.29,141.85,9.08
c45b66c9,87.22,81.6,9.91
d5f97f5e,46.2,92.93,32.13
e29a4595,27.2,148.41,8.03
34a6319f,57.03,105.35,36.65
870f81d1,22.83,116.3,7.27
86e3d1d1,72.97,75.29,22.52
bbc278f2,86.09,56.09,29.16
7f891398,65.31,37.9,31.24
64eda7f7,60.83,138.26,43.88
0114bec7,75.53,123.98,46.0
74ca54a9,19.17,102.92,24.59
92f45164,70.41,117.71,43.09
b69b6876,13.25,58.47,46.62
62dd827b,45.79,75.12,20.02
469c4edb,24.13,119.09,37.82
577b0517,78.05,114.97,14.45
7e06ffc8,55.52,46.02,38.32
acf8fe22,22.26,93.92,9.84
75f3bfae,30.12,145.11,13.65
9361d39f,82.41,73.59,43.31
bc2c18ec,16.02,149.81,8.46
565baf6b,12.73,56.72,45.08
cf08222e,15.33,62.56,38.01
78a30c0e,18.8,149.76,39.23
39b51181,90.01,122.93,15.74
63618bd4,30.26,145.33,31.66
8ded9b57,98.08,111.39,30.41
124bdfbd,36.79,139.31,33.83
cb49e3a1,77.84,121.34,47.25
7b55ec15,47.03,132.58,13.69
b72fb013,23.41,142.29,42.89
10418dfb,78.43,147.52,23.57
c27d51b7,86.0,50.01,33.27
12cafb08,62.64,142.46,10.15
09cea601,72.94,70.51,47.75
78b2de61,80.61,136.42,26.84
07fafc07,67.7,86.49,49.76
a620d10f,14.99,35.52,8.03
bc48464f,37.14,107.52,48.97
bb0da808,94.59,42.91,25.87
57d8e4d7,25.97,43.62,14.42
9896c94e,91.98,61.42,45.11
26df2b0e,62.13,81.96,41.45
58226e19,67.72,103.78,9.76
4fd11432,80.05,22.25,45.2
504c69e3,60.81,110.41,7.41
9a03f07a,70.21,24.76,28.84
eb565680,21.84,129.56,44.12
33a52e55,35.71,50.98,11.12
1e8315bd,55.47,100.6,47.93
6e2c940e,41.69,109.39,8.79
a8f6e374,89.35,131.88,39.55
1224fa9e,37.11,57.28,17.59
1654070f,81.13,127.57,48.95
d66215b2,17.54,138.78,22.49
4a20f485,11.31,25.64,42.74
eb56b69e,82.0,65.58,36.91
827fad53,98.1,116.01,8.69
f9d0f74a,65.01,25.02,36.86
52cb7c6b,53.58,124.91,15.89
4f5ea042,72.18,118.55,47.27
ca5e7a87,26.68,54.53,17.99
33d9222c,73.32,23.33,15.83
344cc946,69.18,61.28,22.77
8438580e,25.89,93.13,10.81
3343feb9,65.28,52.63,37.31
392ed292,54.66,130.76,25.42
1b385085,96.04,138.8,8.71
ba310949,90.71,116.81,45.59
51b2193f,76.17,71.11,28.71
5cf5d2a2,39.66,64.77,21.01
bbc23d12,69.42,103.09,36.19
0a27ac52,77.62,146.02,27.62
652c748f,87.32,77.19,5.45
725a3f1f,95.17,121.52,8.83
9cf56d1b,68.36,103.26,6.39
f8805145,97.3,111.41,40.71
44d679d8,82.8,140.03,47.11
fb3c009b,46.17,133.16,8.23
149cbd2b,78.87,137.62,43.63
e08817e0,78.22,47.64,26.64
932ac81e,71.54,144.51,13.88
e15032e3,90.09,111.35,39.98
091a00b4,22.85,102.63,45.74
67ec784f,15.67,67.46,18.31
119ba416,99.97,149.91,32.34
be15b8c7,38.51,81.01,21.39
06c73d87,55.66,131.24,6.06
67636cd3,19.05,89.01,30.18
80e2efcb,90.32,146.05,22.61
07cf5638,31.83,30.6,7.3
b13a5652,20.64,130.61,45.29
581e69b0,69.42,122.11,6.53
199e66b8,36.66,46.66,26.12
ffc12839,52.25,91.72,24.2
689fbfd3,47.55,58.31,29.23
fb3f3713,92.28,135.84,30.28
2d970e6a,15.27,39.27,10.96
8d7c4f09,49.66,90.55,6.87
6a7dc894,96.62,94.94,8.93
6ca9f196,12.6,70.8,10.11
9b124572,36.51,133.09,9.68
a2531a0a,74.44,30.4,36.39
4a394ee7,64.0,61.76,35.05
7cf9d92c,97.39,58.62,7.37
f3e9b795,77.67,141.04,14.41
150e8fb3,14.62,128.92,19.66
7579316a,22.06,66.58,16.37
cf095dfc,20.37,81.96,8.19
d6297b1a,69.36,47.0,12.39
cd7c7db7,21.91,22.68,36.26
002ff2f7,77.49,116.95,26.11
c0335d73,82.67,103.14,12.17
3d4cabf6,37.75,26.16,29.71
d020820a,62.47,105.85,44.39
da58a02e,71.34,26.33,17.07
032c2b93,36.94,29.8,18.91
a599e822,60.8,94.33,24.86
58c25e1d,44.37,30.5,20.88
74856e3e,51.66,121.84,28.75
f7999b38,23.47,100.13,7.51
7d094a55,19.48,80.04,23.12
aae52517,83.44,135.42,20.89
2c204cea,45.71,100.43,30.07
299f4383,82.86,56.26,15.99
2c43c3a6,15.93,138.43,34.69
ee6d839b,96.64,114.66,43.72
3f9e296f,83.46,130.91,7.32
cc6b8029,30.63,113.71,49.79
dd57caad,15.58,80.21,24.04
a836e7a5,94.64,90.63,45.28
0b9d8656,22.89,46.82,10.13
cf1393cb,40.88,115.17,43.56
637688fa,29.61,57.99,6.62
5b4e224c,65.21,91.42,26.29
9a84675c,17.14,101.72,37.64
02d09f63,63.03,59.56,32.68
f03bca50,61.87,142.88,19.27
296dc9d7,84.95,85.11,17.16
5414abdc,36.51,135.15,6.21
a705c2d5,84.28,60.68,5.32
1ee9ec01,95.05,143.76,25.56
c7ad6485,85.8,100.01,27.52
f7dc336e,21.16,37.99,20.16
1d7bec87,40.07,72.52,23.7
081ca4c6,76.42,24.8,20.39
31c80b71,59.7,76.71,43.46
a66bb4d0,96.51,87.09,12.14
43720291,21.38,102.82,14.43
88018125,80.79,28.19,26.63
5e6f2593,66.83,131.09,17.54
49bc4524,99.18,115.66,22.18
85d4e878,58.68,94.98,42.87
8dfd19bd,48.11,72.04,9.17
5903f2ff,62.97,51.7,27.0
905fd162,96.71,97.92,14.32
b935b94f,39.76,140.59,9.72
720e825c,31.07,74.52,8.44
47c5f239,39.71,85.59,22.23
95029a1b,50.22,21.18,41.48
24f73e34,46.1,85.09,27.98
8f981946,40.7,58.79,14.77
913331df,35.78,65.25,17.62
1c984c26,21.33,52.16,17.92
ffef0251,77.19,32.27,41.53
9783b9d1,60.39,113.34,35.33
4820d057,77.33,42.4,29.66
686c822c,45.65,31.1,27.09
60692fa8,65.84,61.55,45.28
60eb643d,40.76,23.23,32.04
f21115b0,73.56,100.61,13.7
b1e938fe,72.49,97.33,42.78
22aa913b,12.97,86.26,19.73
e2163541,41.89,139.7,23.24
ec358e71,10.98,142.19,24.27
01809df7,75.77,82.07,21.6
70544fc0,29.4,124.44,6.24
29c26147,12.94,132.28,8.29
9bcd846a,66.55,109.7,5.91
376e7987,60.25,127.59,6.38
b1b2a010,76.27,39.55,49.56
681f8e68,38.6,53.75,5.67
d62b40a4,65.76,88.75,28.14
a907c331,36.4,132.74,8.21
61d1ff3d,93.55,104.38,20.94
243caa94,34.2,137.3,46.98
14505b1f,28.25,94.63,25.06
b35b08f0,18.08,141.2,41.56
421942a3,66.07,27.36,8.88
7af2ebe1,72.01,114.74,23.88
d9725de1,48.55,135.24,22.9
7a4d27f9,94.04,110.41,34.78
4a0e82fd,91.56,89.65,38.62
f474f51f,60.23,37.73,10.86
3ed4d01b,16.52,45.56,34.61
f93c2808,68.2,44.41,29.8
6a5ac165,13.8,114.38,30.7
15ec658c,42.96,105.23,43.79
eb0dfca2,83.86,133.9,16.59
54815b24,27.21,149.84,13.05
c42fc30e,67.82,128.17,37.9
e7edba4e,79.44,99.05,26.97
87b12cce,73.45,133.66,47.88
213acb42,45.21,27.83,43.43
477b367e,92.18,122.94,18.83
c15a44b9,96.47,89.45,33.66
bbe66b8a,78.0,98.55,34.23
506fe574,65.43,117.98,46.08
b1931e0a,94.65,100.21,7.09
6b4e1cac,14.36,37.44,45.39
1822ebf3,18.42,78.45,33.62
cc5b73a4,78.24,27.56,26.61
3d22324f,97.06,130.37,10.69
d8dea24c,87.23,57.39,32.51
84cd0e28,95.06,27.43,45.35
42dea630,88.55,22.06,37.77
fb3e0625,66.77,91.75,5.83
67ac27a8,83.17,112.12,14.12
181d5547,40.24,88.49,37.12
3981d903,83.9,109.93,11.29
ae18b8b7,56.65,131.91,18.03
0a5576e5,58.9,113.37,31.66
a744899a,61.44,138.28,44.92
8f781198,52.46,63.03,34.62
e188dcdf,94.39,88.92,33.23
7c1ee6d4,94.23,77.76,24.47
e41180a1,76.49,95.97,32.82
8e083d48,97.86,83.06,6.76
ca2bb120,86.19,95.43,36.61
2dd79cee,30.46,105.85,19.07
127d14e5,80.71,51.39,45.16
9fe241ca,19.99,40.93,40.44
8df992b5,36.38,66.75,42.28
824a7dad,69.04,61.51,45.79
907f691c,60.91,54.7,7.26
c79eda05,70.78,147.33,22.49
bc96c6a5,94.3,83.0,21.75
c385a4b2,51.05,140.18,6.58
bcc74551,32.93,111.98,31.63
ce048fd7,99.15,36.68,27.99
985f3548,54.41,134.09,27.31
4d1beed6,51.1,91.65,34.75
32a19113,78.84,63.73,27.69
a16dac09,82.55,58.91,7.03
7c411a97,63.15,99.82,29.11
b24cb25f,25.71,112.87,46.08
7987e25e,10.27,38.98,7.16
26fe0451,63.82,87.77,5.59
1148f3e9,44.56,135.63,15.5
4fa5d879,65.95,76.1,28.84
a6b35523,31.43,53.77,38.2
40e4e116,28.08,122.5,38.55
f8c1b00b,31.07,73.87,40.92
3235714a,97.39,149.93,23.9
12053999,68.86,55.24,5.81
89d2c302,92.16,89.24,47.52
2084a91b,57.98,31.21,21.26
e972a0aa,96.4,129.28,13.88
85aff372,20.14,82.65,49.42
432370fe,95.77,49.66,8.57
1a834b58,56.05,82.66,42.81
3094f410,75.71,66.46,28.05
baf21dfa,87.58,53.46,46.81
fe241817,62.62,57.19,33.59
bb602826,16.0,26.79,34.79
8fc65c06,63.76,137.81,10.5
8dd4fbea,68.83,82.64,6.01
22643a72,18.02,144.4,22.38
031cbfe0,40.93,38.9,26.04
6615a4b9,72.99,32.17,43.82
7ae626db,99.98,133.75,19.67
df4bf192,39.43,27.2,9.72
c062685a,91.85,126.49,26.81
c48d2439,78.41,139.18,12.08
e4ab324e,97.56,102.4,39.79
2b01f53b,64.7,81.1,48.89
ee3fcd28,69.83,43.35,8.09
8c3393cd,54.56,89.7,36.83
a06a69bd,32.55,89.51,14.76
7ef0b28d,47.18,84.01,14.21
7572403a,90.6,147.08,40.51
eedec9b7,42.6,56.1,9.98
0543fdb9,91.71,92.68,40.17
cf05085e,45.92,131.12,36.22
ef7da6ce,76.13,117.6,34.75
f7922f74,24.79,65.16,34.0
ba2907f0,31.28,114.46,21.26
079212e2,11.28,64.96,35.6
6e31e7fe,25.83,89.45,37.48
0ceb714b,48.81,124.81,13.36
ad7b52db,52.71,142.36,32.06
4bd2e9c8,24.68,30.96,36.95
dbae0d80,51.38,123.61,11.46
60eb9bd9,22.91,22.62,49.84
58aea4d9,23.44,82.68,41.1
bd537991,62.78,121.3,42.73
24a44eeb,52.6,48.97,35.61
8679c8bd,29.57,93.58,43.56
9033803b,74.69,148.11,49.42
97b0fb7e,34.84,77.89,9.25
c0456a5f,10.89,132.25,46.96
3ef4e1d4,51.51,47.06,37.37
cc1403e1,62.59,78.97,19.38
d337414b,71.03,117.12,14.89
4c8f10ce,81.5,114.56,18.77
0dcf4d49,98.05,129.46,23.9
711f6ff9,69.54,101.81,39.23
491b1a73,83.21,32.12,47.89
a5f08089,81.15,112.0,27.65
763e4745,66.44,68.96,31.37
35581137,27.86,100.07,38.98
984c7c60,58.15,76.23,47.83
8ae8ca19,60.74,126.04,30.79
4e9aaeee,22.23,30.09,31.55
b3f08a5d,81.17,53.54,34.27
29b3a3d8,86.97,109.47,14.81
406d2837,25.42,121.73,17.72
797547ad,64.45,52.47,28.57
0ed17694,75.16,122.53,40.49
d7045d26,23.7,67.14,31.0
0abcecd0,88.48,100.2,10.62
e46c686b,65.88,104.32,22.48
5bfaa2b7,10.06,145.88,6.4
47257a51,18.59,65.5,6.31
0a947813,10.83,123.67,34.78
f0bfd773,71.06,134.49,29.25
bf28de80,65.18,115.45,9.59
b1710a83,56.78,94.36,43.51
20e7f741,21.65,148.7,18.22
a0c451ee,51.52,146.91,16.19
66bf8808,44.04,69.73,32.55
c07271fc,40.8,65.26,49.57
abf02510,25.31,141.85,24.05
fc0bba8d,94.55,52.92,24.52
658a2dde,52.31,69.56,24.76
b80d028c,82.12,25.06,49.84
7cc517d4,25.8,35.19,34.48
5744796d,21.92,71.85,36.27
0bbd3577,81.85,52.89,19.68
7d894e13,84.34,28.11,46.63
9317a14f,12.13,74.86,14.88
d1a1de11,98.97,128.46,42.77
2a41bd14,60.93,105.95,11.25
4d347c7e,28.12,146.15,19.78
d7caf7bf,93.15,24.2,13.39
d183a22d,70.41,149.31,37.52
78d6b7c5,81.69,134.45,21.07
f4b81d25,52.9,102.95,15.13
5f2320ae,29.26,65.31,7.46
ea6f4cdf,31.75,87.75,27.4
75f1094d,89.31,58.08,23.15
e84df5b1,42.43,109.22,9.33
65cdb132,64.89,113.95,32.36
3b633fd3,29.12,56.77,7.78
d4391148,70.02,57.18,20.46
9d9bf9bb,43.18,131.23,24.89
b1496b91,31.4,50.46,15.89
b8ad6a47,75.83,148.34,11.31
8b97c253,71.14,118.15,47.47
44966295,71.41,54.54,21.59
3bbd1efc,54.43,63.33,38.57
1b21325d,81.12,38.79,32.0
b3fb2719,39.5,142.2,32.06
61bb446d,69.36,110.24,24.04
b2642edc,46.24,128.52,14.69
fc81ddf7,86.36,112.01,10.81
e4638286,35.14,117.86,25.87
d56e29aa,16.6,148.7,46.57
5effa188,80.89,76.28,13.21
4271c6aa,62.33,55.99,33.38
f11ed5d3,50.29,97.03,46.29
09f4fbfe,42.71,63.26,20.45
267e8138,68.6,35.27,16.82
1a5c2f07,81.2,110.11,15.44
1dadc4e6,32.99,143.98,45.72
21e71e56,95.52,36.73,7.21
031879d7,87.64,38.95,19.37
96d6abb0,26.8,83.02,44.6
19c34917,34.6,36.75,16.01
76e354e1,18.37,85.47,14.82
8d341c9d,60.03,75.95,41.56
0d78efa8,70.92,121.49,21.1
3ffab809,24.41,123.76,31.9
e8ba370a,37.62,46.49,45.47
f9b93baf,41.64,39.24,28.01
d6cf6156,63.67,26.14,9.48
a8548d05,39.76,29.12,44.53
02b91552,82.95,28.62,47.27
9d73c4b2,34.16,65.6,39.47
2b3c548b,18.16,56.1,30.35
286afe15,73.4,30.27,24.04
2d383899,14.83,84.29,12.74
31c6bf5c,67.27,40.63,10.98
396bc200,22.63,28.14,22.0
2388b0d8,61.39,114.77,42.39
8559a20e,95.38,139.0,20.48
5bc61be2,35.1,23.54,29.9
0ea33167,88.59,87.88,29.67
60fbafad,61.16,30.5,21.92
bf5599c5,15.16,148.14,29.49
c16c7915,33.91,42.98,26.93
47c17185,41.8,80.88,24.04
bdf782c7,79.54,65.67,19.18
48ce1d7d,91.76,125.46,9.86
ab7121fa,82.12,56.8,34.13
0758b83d,57.39,142.75,28.07
4adc3603,33.88,82.46,41.66
ee756830,12.76,84.76,17.07
fee41156,28.06,117.83,47.69
86320347,96.54,63.74,23.26
fe2628b4,29.72,88.18,49.39
4a65393e,22.3,130.05,25.91
1d63d16b,50.91,137.06,36.65
29ff0567,80.39,137.7,38.22
3266844e,36.51,77.22,46.82
bcbf0bea,80.99,131.24,12.42
6b2ae17b,39.99,61.01,30.11
68474bbb,26.5,42.05,10.55
fb20fea3,11.74,75.35,46.88
6907ae6f,34.24,24.15,49.44
bca0e7c4,82.67,20.03,40.64
3b88800b,97.84,31.67,29.57
1afd969c,29.06,136.77,16.78
511ab025,96.47,36.76,40.77
595dfeed,50.81,121.95,49.43
db2fd666,43.3,129.09,49.97
921f0f5a,40.28,30.07,24.98
aa2a2cd9,41.15,124.19,47.65
f70ea329,55.12,59.37,24.27
af1bdc2b,21.81,86.88,41.65
73c1a53e,33.52,58.46,45.56
b50407d5,68.21,61.88,19.48
3c027a89,80.77,131.21,26.83
6c8d14de,62.8,31.13,41.63
27cd3462,46.24,71.86,32.0
a8f5e6b8,23.41,76.19,49.66
4507a597,63.47,88.95,10.87
4b43f19c,59.48,109.32,40.0
8a4352d9,93.9,80.08,15.87
2a3483ee,71.91,115.79,16.06
b561269d,75.91,50.25,40.36
0a49de82,20.03,146.4,45.03
607ee2ce,97.61,67.97,10.72
d5335f8c,27.55,78.58,31.86
ac571d8c,72.99,39.49,31.54
f14d825f,60.07,131.79,25.22
48176c9c,94.16,140.27,26.47
0a98b913,18.82,28.87,38.47
c44bd870,41.66,21.25,21.66
6f1da753,76.2,32.26,28.73
5d55130b,59.8,68.13,48.53
5fa9798c,85.5,87.09,15.0
3c9a7535,39.59,140.56,17.55
99a8f09c,45.72,122.1,7.28
c6cfe03d,90.44,66.57,36.33
629ca18d,74.09,148.83,16.29
